Tourpedia_id,original_id,Foursquare_url,Foursquare_users_count,Foursquare_checkins_count,Foursquare_tip_count,Foursquare_likes
88238,4dd3dc9cd1643acaa1ea41ba,https://foursquare.com/v/cit%C3%A9refuge-de-larm%C3%A9e-du-salut-le-corbusier/4dd3dc9cd1643acaa1ea41ba,12,32,0,0
88260,4dd7daae7d8b322663f9a365,https://foursquare.com/v/parc-de-la-cit%C3%A9-internationale-universitaire/4dd7daae7d8b322663f9a365,292,624,1,5
88264,4dd8e3ecc65bee535ad61f2b,https://foursquare.com/v/%C3%A9glise-saintgeorges-de-la-villette/4dd8e3ecc65bee535ad61f2b,9,16,0,0
88268,4dd94216b0fb8af380b29de3,https://foursquare.com/v/%C3%A9glise-saintgermaindecharonne/4dd94216b0fb8af380b29de3,38,60,0,1
88269,4dd9fe72d1647fcf3e8807b1,https://foursquare.com/v/meadows/4dd9fe72d1647fcf3e8807b1,10,194,0,0
88276,4ddabe308877f1151037c7a6,https://foursquare.com/v/temple-boudhiste/4ddabe308877f1151037c7a6,13,23,0,0
88295,4ddfbc5ad22d728b20ce6f6d,https://foursquare.com/v/place-salvador-allende/4ddfbc5ad22d728b20ce6f6d,118,667,0,0
88296,4de13f2c7d8b84d5dc8128ec,https://foursquare.com/v/eglise-evangelique-allemande/4de13f2c7d8b84d5dc8128ec,5,5,0,0
88322,4de8e2fbd4c0faa56439d20f,https://foursquare.com/v/place-armand-carrel/4de8e2fbd4c0faa56439d20f,69,292,0,2
88324,4de9ebd945dd3993a87df298,https://foursquare.com/v/porte-de-vitry/4de9ebd945dd3993a87df298,212,503,1,0
88328,4deb510dd4c00071b83a2643,https://foursquare.com/v/eglise-du-sacr%C3%A9-coeur-colombes/4deb510dd4c00071b83a2643,80,82,2,2
88330,4deb8b5ce4cdc079f4a011e6,https://foursquare.com/v/square-du-jeu-de-boules/4deb8b5ce4cdc079f4a011e6,14,59,0,0
88353,4defdce0c65b0270f3a0de31,https://foursquare.com/v/sainte-rita/4defdce0c65b0270f3a0de31,14,132,1,0
88354,4defe6b81f6ea135c6586a80,https://foursquare.com/v/passerelle-des-meuniers/4defe6b81f6ea135c6586a80,26,72,1,2
88361,4df0fab5227193bb466dcef0,https://foursquare.com/v/th%C3%A9%C3%A2tre-de-verdure-paris/4df0fab5227193bb466dcef0,16,18,1,0
88377,4df48ef888772e1f8157aac5,https://foursquare.com/v/eglise-orthodoxe-de-saintseraphindesarov/4df48ef888772e1f8157aac5,11,13,1,0
88395,4dfa65d91f6e2728c9f28750,https://foursquare.com/v/quais-de-jussieu/4dfa65d91f6e2728c9f28750,385,556,3,4
88402,4dfcd084fa76c83b6e7debf0,https://foursquare.com/v/place-de-torcy/4dfcd084fa76c83b6e7debf0,68,311,1,0
88403,4dfce44352b18923030dbc14,https://foursquare.com/v/passage-des-soupirs/4dfce44352b18923030dbc14,53,578,1,2
88415,4e00d7067d8beaa1649dc9bf,https://foursquare.com/v/centre-paroissial/4e00d7067d8beaa1649dc9bf,3,3,0,0
88435,4e079d3d6284d9ee92d6c76c,https://foursquare.com/v/%C3%A9glise-notredamedesotages/4e079d3d6284d9ee92d6c76c,20,34,0,2
88452,4e0ca5f0d4c07c82a2de4ddd,https://foursquare.com/v/notredame-desp%C3%A9rance/4e0ca5f0d4c07c82a2de4ddd,135,159,0,0
88504,4e1d87936284d5831b3b134d,https://foursquare.com/v/place-paul-verlaine-paris-%C3%AEledefrance/4e1d87936284d5831b3b134d,60,297,2,3
88512,4e1eccd4fa76920758b0b747,https://foursquare.com/v/jardin-debergue--rendezvous/4e1eccd4fa76920758b0b747,10,29,1,0
88526,4e2154a31495f18f034d4f7c,https://foursquare.com/v/porte-de-ch%C3%A2tillon/4e2154a31495f18f034d4f7c,385,867,2,1
88550,4e282cb8d164bfc24f1f9d9e,https://foursquare.com/v/place-bienven%C3%BCe/4e282cb8d164bfc24f1f9d9e,410,1042,1,0
88559,4e2be41818a80bb0585e63a5,https://foursquare.com/v/%C3%A9glise-notre-dame-de-lesp%C3%A9rance/4e2be41818a80bb0585e63a5,114,122,2,2
88571,4e2ef96be4cdb5a70d6394d3,https://foursquare.com/v/square-caulaincourt-paris-%C3%AEledefrance/4e2ef96be4cdb5a70d6394d3,131,312,0,3
88614,4e385ab41838d056d27c101f,https://foursquare.com/v/rue-orfila-paris/4e385ab41838d056d27c101f,24,105,0,0
88648,4e42fb3d483b13c708dcfa42,https://foursquare.com/v/%C3%A9glise-notredamedelassomption-de-passy/4e42fb3d483b13c708dcfa42,14,26,0,0
88668,4e4923741f6e29f10dc838b5,https://foursquare.com/v/les-maisons-rouges/4e4923741f6e29f10dc838b5,3,4,0,0
88669,4e492904e4cd9d94fb44740e,https://foursquare.com/v/%C3%A9glise-notredame-de-la-gare/4e492904e4cd9d94fb44740e,53,147,0,2
88702,4e4f6eadd164978659ca33fd,https://foursquare.com/v/centre-de-loisir-vincennes-nogent/4e4f6eadd164978659ca33fd,2,12,0,0
88725,4e55219062e1d1844326e223,https://foursquare.com/v/%C3%A9glise-saintgabriel/4e55219062e1d1844326e223,30,58,0,0
88735,4e5670a9a809ca773e004d03,https://foursquare.com/v/barri%C3%A8re-du-tr%C3%B4ne/4e5670a9a809ca773e004d03,121,850,1,4
88737,4e579daa14954ed2832cd087,https://foursquare.com/v/mosqu%C3%A9e-omar-ibn-el-khattab/4e579daa14954ed2832cd087,18,103,0,0
88747,4e5a61d6d164da2b276ef976,https://foursquare.com/v/eglise-presbyterienne-cor%C3%A9enne-de-mokyang/4e5a61d6d164da2b276ef976,26,64,0,0
88768,4e5e800f14954da39ff0fe4d,https://foursquare.com/v/square-courteline/4e5e800f14954da39ff0fe4d,125,1201,2,3
88787,4e62633baeb7360314e551cf,https://foursquare.com/v/esplanade-de-la-biblioth%C3%A8que-nationale-de-france/4e62633baeb7360314e551cf,321,897,5,5
88791,4e635ec4e4cdf1e2bfb16044,https://foursquare.com/v/%E3%83%8E%E3%83%BC%E3%83%88%E3%83%AB%E3%83%80%E3%83%A0%E5%AF%BA%E9%99%A2/4e635ec4e4cdf1e2bfb16044,14,14,0,0
88795,4e6463231520355eb6ed8027,https://foursquare.com/v/pont-des-invalides/4e6463231520355eb6ed8027,665,999,4,5
88799,4e649968e4cdf1e2c036a3ef,https://foursquare.com/v/paroisse-saint-hippolyte/4e649968e4cdf1e2c036a3ef,17,76,0,0
88831,4e6b2f2e7d8b143eb76f03e1,https://foursquare.com/v/deutsche-evangelische-kirche/4e6b2f2e7d8b143eb76f03e1,3,21,0,0
88836,4e6bd278b993061ea87f34d9,https://foursquare.com/v/kiosque-%C3%A0-musique/4e6bd278b993061ea87f34d9,9,231,0,1
88837,4e6cd784b61c739ba8b88a07,https://foursquare.com/v/la-cheminee-noire/4e6cd784b61c739ba8b88a07,20,103,0,0
88844,4e6df4d0aeb7ba66d9daab54,https://foursquare.com/v/square-tr%C3%A9bois/4e6df4d0aeb7ba66d9daab54,18,190,0,0
88853,4e6faf62fa765666a304a028,https://foursquare.com/v/porte-de-clignancourt/4e6faf62fa765666a304a028,490,1164,1,6
88861,4e70ab15b99302402c5c8413,https://foursquare.com/v/photoquai/4e70ab15b99302402c5c8413,219,239,2,7
88877,4e74d2ccd22d80eb32eb5970,https://foursquare.com/v/%C3%A9glise-saintlaurent-paris-%C3%AEledefrance/4e74d2ccd22d80eb32eb5970,146,210,0,3
88919,4e7c2aff89986e7458839002,https://foursquare.com/v/porte-de-choisy/4e7c2aff89986e7458839002,305,1144,2,3
88933,4e7f667e4690d5f73e39cd98,https://foursquare.com/v/villa-flore/4e7f667e4690d5f73e39cd98,40,211,1,0
88949,4e83cd284fc6f78732f55272,https://foursquare.com/v/place-de-la-bourse/4e83cd284fc6f78732f55272,1581,4654,4,10
88964,4e857fad93ad386410583783,https://foursquare.com/v/rue-du-chateau-des-rentiers/4e857fad93ad386410583783,52,212,2,0
88991,4e8b472b8b810d8892a636a4,https://foursquare.com/v/le-tabernacle/4e8b472b8b810d8892a636a4,3,4,1,0
89001,4e8da491722e13d13af58dd4,https://foursquare.com/v/%C3%A9glise-des-soldats/4e8da491722e13d13af58dd4,17,18,0,0
89003,4e8ddf46e5fa18aa8d48608c,https://foursquare.com/v/carrefour-saintplaciderennes/4e8ddf46e5fa18aa8d48608c,151,1124,1,3
89022,4e931131be7bf17dd69ab1bd,https://foursquare.com/v/esplanade-saintlouis/4e931131be7bf17dd69ab1bd,305,622,1,0
89051,4e9b04cfdab4d1d4ac4fa6d2,https://foursquare.com/v/place-dalleray/4e9b04cfdab4d1d4ac4fa6d2,92,327,0,0
89070,4ea41b46722ec75adefd80a7,https://foursquare.com/v/place-falgui%C3%A8re/4ea41b46722ec75adefd80a7,81,491,1,1
89097,4eaa96c10cd6a81e7caee8b9,https://foursquare.com/v/rotonde-de-la-villette/4eaa96c10cd6a81e7caee8b9,310,801,3,5
89125,4eb53b7f0039f4f9ed815e9a,https://foursquare.com/v/pavillon-carr%C3%A9-de-baudouin/4eb53b7f0039f4f9ed815e9a,36,53,1,1
89165,4ec554a229c224ea7c5fca7f,https://foursquare.com/v/statue-charles-de-gaulle/4ec554a229c224ea7c5fca7f,682,937,2,1
89188,4ecd19ba5c5c3d4995523a59,https://foursquare.com/v/le-ch%C3%A2teau-dingres-paris-%C3%AEledefrance/4ecd19ba5c5c3d4995523a59,19,69,0,0
89189,4ecd3d725c5c3d499582134a,https://foursquare.com/v/parc-avenue-foch/4ecd3d725c5c3d499582134a,103,250,2,4
89243,4edd497d7ee5e8e3ea48d920,https://foursquare.com/v/villa-des-lilas/4edd497d7ee5e8e3ea48d920,27,699,1,0
89254,4edfd7e90e01ed773bbe716e,https://foursquare.com/v/place-daligre/4edfd7e90e01ed773bbe716e,104,258,0,1
89287,4eecc61ff790c40a893b4e1d,https://foursquare.com/v/mosquee-foyer-gergovie/4eecc61ff790c40a893b4e1d,12,13,0,0
89378,4f0b1f0ee4b000dd78232664,https://foursquare.com/v/boulevard-richard-lenoir/4f0b1f0ee4b000dd78232664,199,528,2,0
89391,4f117869e4b09e81d8ad01d2,https://foursquare.com/v/chapelle-notredame-du-saintsacrement/4f117869e4b09e81d8ad01d2,43,91,0,1
89401,4f172d83e4b0044a28f3df3c,https://foursquare.com/v/place-jussieu/4f172d83e4b0044a28f3df3c,311,849,1,3
89409,4f1c35b0e4b0e6badc62769e,https://foursquare.com/v/%C3%A9glise-protestante-%C3%A9vang%C3%A9lique-des-ternes-paris/4f1c35b0e4b0e6badc62769e,2,4,0,0
89450,4f2bd7b2e4b0de3552ef0b68,https://foursquare.com/v/la-jumaa-paris/4f2bd7b2e4b0de3552ef0b68,3,23,0,0
89461,4f2fc89be4b04297f9a79815,https://foursquare.com/v/place-du-ch%C3%A2teau-rouge-paris-%C3%AEledefrance/4f2fc89be4b04297f9a79815,42,126,0,0
89471,4f33c24ce4b06627778b6954,https://foursquare.com/v/jardin-tropical/4f33c24ce4b06627778b6954,17,50,0,0
89484,4f3a26cfe4b06ff102c0da6b,https://foursquare.com/v/place-beauvau/4f3a26cfe4b06ff102c0da6b,118,387,1,2
89502,4f40c3b4e4b020398cecb29f,https://foursquare.com/v/place-claude-bourdet-paris-%C3%AEledefrance/4f40c3b4e4b020398cecb29f,7,161,1,0
89527,4f4a4c0de4b0922ac71b7499,https://foursquare.com/v/statue-de-la-fontaine/4f4a4c0de4b0922ac71b7499,4,6,0,0
89528,4f4a6a54e4b0605e448abf0e,https://foursquare.com/v/jardin-botanique-du-jardin-des-plantes/4f4a6a54e4b0605e448abf0e,935,1050,7,15
89550,4f5201ffe4b050039d0d8743,https://foursquare.com/v/church-baptist/4f5201ffe4b050039d0d8743,2,2,0,0
89586,4f5b4065e4b0cfc5e09a1edd,https://foursquare.com/v/eglise-du-sacr%C3%A9coeur-de-gentilly/4f5b4065e4b0cfc5e09a1edd,100,149,0,2
89587,4f5b6b53e4b036907006bbaf,https://foursquare.com/v/temple-bouddhiste-de-lassociation-des-teochew-de-france/4f5b6b53e4b036907006bbaf,10,11,0,0
89591,4f5ddfe9e4b03a6a139e4e6c,https://foursquare.com/v/parc-des-portes-de-paris/4f5ddfe9e4b03a6a139e4e6c,27,144,0,0
89634,4f6edfd6e4b0600333b307f7,https://foursquare.com/v/la-maison-des-canaux/4f6edfd6e4b0600333b307f7,40,382,0,0
89638,4f6f3480e4b0a235d8403125,https://foursquare.com/v/parcours-sportif/4f6f3480e4b0a235d8403125,15,41,1,1
89654,4f7328d3e4b060af1ac92808,https://foursquare.com/v/place-de-l%C3%A9cole-militaire/4f7328d3e4b060af1ac92808,661,1279,1,5
89708,4f85e298e4b0cf6fec83ec82,https://foursquare.com/v/square-amirauxboinod/4f85e298e4b0cf6fec83ec82,16,551,0,0
89754,4f979c8ae4b05465dae0714f,https://foursquare.com/v/place-du-louvre/4f979c8ae4b05465dae0714f,1322,1687,4,17
89770,4fa00370e4b0b4d9766bba5a,https://foursquare.com/v/jardin-biopark/4fa00370e4b0b4d9766bba5a,16,52,0,0
89907,4fccf5d4e4b03a57619239ac,https://foursquare.com/v/passerelle-arts-et-metiers/4fccf5d4e4b03a57619239ac,4,5,0,0
89940,4fd4c769e4b0191b9c7fcce3,https://foursquare.com/v/fontaine-de-lobservatoire/4fd4c769e4b0191b9c7fcce3,40,121,0,3
89956,4fdb1f64e4b0fb178992218d,https://foursquare.com/v/square-de-la-salamandre/4fdb1f64e4b0fb178992218d,13,100,1,0
90031,4ff47e7ae4b0463f701d18c9,https://foursquare.com/v/la-splendens-factory/4ff47e7ae4b0463f701d18c9,18,22,0,2
90048,4ffc5aa6e4b08049d9cabf8d,https://foursquare.com/v/parc-marmottan/4ffc5aa6e4b08049d9cabf8d,4,4,0,0
90075,5006e42de4b02fc718a1ef54,https://foursquare.com/v/place-du-g%C3%A9n%C3%A9rale-leclerc/5006e42de4b02fc718a1ef54,6,85,0,0
90101,500e757ae4b057e4cb65f62a,https://foursquare.com/v/place-de-passy-paris-%C3%AEledefrance/500e757ae4b057e4cb65f62a,108,163,1,2
90117,5013e24ae4b00c72b6a8b70c,https://foursquare.com/v/jardin-des-meuniers/5013e24ae4b00c72b6a8b70c,4,48,0,1
90119,50156ed6e4b0748a79e3819b,https://foursquare.com/v/%C3%A9glise-du-c%C5%93ureucharistiquedej%C3%A9sus/50156ed6e4b0748a79e3819b,26,50,0,1
90164,502f9afee4b0504d9e6d906e,https://foursquare.com/v/mus%C3%A9e-dart-moderne-mam-paris-%C3%AEledefrance/502f9afee4b0504d9e6d906e,1989,2451,13,67
90171,50338ce0e4b0c160f73a2c75,https://foursquare.com/v/square-de-la-place-de-bitche/50338ce0e4b0c160f73a2c75,18,52,1,0
90249,5050d1fae4b078cfee5232e6,https://foursquare.com/v/les-salons-venitiens/5050d1fae4b078cfee5232e6,6,6,0,0
90260,505226e8e4b0da0b41d70b3b,https://foursquare.com/v/appartements-dedith-piaff/505226e8e4b0da0b41d70b3b,7,8,0,1
90285,5054b2b7e4b04495bcda67cc,https://foursquare.com/v/jardin-lily-laskine/5054b2b7e4b04495bcda67cc,6,22,0,0
90288,5055cfc0e4b0feb29a89caf7,https://foursquare.com/v/loge-ma%C3%A7onnique-droit-humain/5055cfc0e4b0feb29a89caf7,7,7,0,0
90291,50570263e4b04495be193b71,https://foursquare.com/v/place-napol%C3%A9on-iii/50570263e4b04495be193b71,57,135,1,1
90300,505976c3e4b06d30e85d2e93,https://foursquare.com/v/porte-de-montrouge/505976c3e4b06d30e85d2e93,41,306,0,1
90316,505e4deae4b077974a963fca,https://foursquare.com/v/rue-cr%C3%A9mieux/505e4deae4b077974a963fca,46,182,0,7
90323,50603157e4b0a47ead63b42f,https://foursquare.com/v/space-invader/50603157e4b0a47ead63b42f,19,145,1,1
90409,506c7269e4b0d74e149cf03a,https://foursquare.com/v/ccf-ermont-congregation-chretienne-en-france/506c7269e4b0d74e149cf03a,0,1,0,0
90410,506d37f3e4b074cc9a9e3d67,https://foursquare.com/v/esplanade-henri-de-france/506d37f3e4b074cc9a9e3d67,32,184,0,1
90511,5093e99fe4b024b7d7046c55,https://foursquare.com/v/porte-de-clichy/5093e99fe4b024b7d7046c55,207,397,1,1
90592,50b789c6e4b037d8eec3ae2d,https://foursquare.com/v/2eme/50b789c6e4b037d8eec3ae2d,4,44,0,0
90599,50ba56dbe4b09e576248963d,https://foursquare.com/v/eglise-danoise-danske-kirke/50ba56dbe4b09e576248963d,9,22,0,0
90622,50c5c94690e732743b022d32,https://foursquare.com/v/place-des-invalides/50c5c94690e732743b022d32,724,788,4,7
90642,50cdb556e4b0ed436b5ccfe1,https://foursquare.com/v/square-sainte-h%C3%A9l%C3%A8ne/50cdb556e4b0ed436b5ccfe1,7,261,0,0
90673,50df6272e4b053b5ef97bffe,https://foursquare.com/v/yo/50df6272e4b053b5ef97bffe,4,24,0,0
90715,50f27d75e4b070ff08513955,https://foursquare.com/v/deuxi%C3%A8me-eglise-de-la-science-chr%C3%A9tienne--paris/50f27d75e4b070ff08513955,1,8,0,0
90754,5102795ae4b02714c453fa2e,https://foursquare.com/v/aerys/5102795ae4b02714c453fa2e,5,10,0,0
90768,510967fee4b0b8521f96234d,https://foursquare.com/v/passerelle-bz12/510967fee4b0b8521f96234d,11,55,0,0
90799,51164088e4b04d76f51eec0e,https://foursquare.com/v/maison-la-roche--lecorbusier/51164088e4b04d76f51eec0e,2,2,0,0
90816,511f6154e4b02b37a1d3fd62,https://foursquare.com/v/bloc/511f6154e4b02b37a1d3fd62,18,20,0,1
90823,511ffe7fe4b02c9c5f7cec4f,https://foursquare.com/v/circulations-festival-de-la-jeune-photographie-europ%C3%A9enne/511ffe7fe4b02c9c5f7cec4f,2,2,0,0
90831,51234e9be4b0a3b68bdbebbe,https://foursquare.com/v/notredame-de-lourdes/51234e9be4b0a3b68bdbebbe,6,7,0,0
90846,51290146e4b0fd965df2b001,https://foursquare.com/v/villiers/51290146e4b0fd965df2b001,33,76,0,0
90871,51330cece4b0fb5185e67266,https://foursquare.com/v/hillsong-paris-paris-france/51330cece4b0fb5185e67266,3,4,0,0
90872,51334a8fd86c20fcb5b75a4d,https://foursquare.com/v/paulines-sofa/51334a8fd86c20fcb5b75a4d,2,54,1,1
90874,5134b1ede4b0772825e76689,https://foursquare.com/v/cemeti%C3%A8re-de-mont-martre/5134b1ede4b0772825e76689,116,117,1,1
90895,513cce40e4b02427854f22c7,https://foursquare.com/v/eglise-du-saint-sacrement/513cce40e4b02427854f22c7,6,22,0,0
90919,5144ad41e4b02de942e4a7e7,https://foursquare.com/v/%C3%A9glise-du-sacr%C3%A9-c%C5%93ur/5144ad41e4b02de942e4a7e7,7,7,0,0
90923,514599f1e4b021dad6ee6f1a,https://foursquare.com/v/saint-m%C3%A9dard/514599f1e4b021dad6ee6f1a,4,12,0,1
90936,514a041ce4b0d62af9e90b84,https://foursquare.com/v/eglise-catholique-russe-de-la-tr%C3%A8ssainte-trinit%C3%A9/514a041ce4b0d62af9e90b84,1,39,1,2
90938,514a2ea6e4b0a890519db811,https://foursquare.com/v/chapelle-de-lh%C3%B4pital-st-louis/514a2ea6e4b0a890519db811,3,3,0,1
90945,514c53b1e4b0aa45911dccb0,https://foursquare.com/v/jardin-de-la-poterne-des-peupliers/514c53b1e4b0aa45911dccb0,5,9,1,0
91015,51617aa6e4b0d61dcb3a0b60,https://foursquare.com/v/all%C3%A9e-des-fortifications/51617aa6e4b0d61dcb3a0b60,1,3,0,0
91038,516848c9e4b0cb9358e819db,https://foursquare.com/v/point-g/516848c9e4b0cb9358e819db,11,12,0,1
91073,51712ca4e4b0bd11197d6cb1,https://foursquare.com/v/mosqu%C3%A9e-porte-des-poissonniers/51712ca4e4b0bd11197d6cb1,5,45,1,1
91102,517e3d09e412d842bc59d293,https://foursquare.com/v/jardin-dagronomie-tropicale/517e3d09e412d842bc59d293,0,0,0,0
91111,518174ba498e80d11bf61f90,https://foursquare.com/v/mus%C3%A9e-national-des-arts-et-traditions-populaires/518174ba498e80d11bf61f90,2,17,2,0
91176,51965d35498e0de7887fc872,https://foursquare.com/v/grand-pelouse-ciup/51965d35498e0de7887fc872,8,17,0,0
91179,519a4deb498e530162278711,https://foursquare.com/v/le-panteon/519a4deb498e530162278711,124,133,0,4
91211,51a2445e5019c80b56934c75,https://foursquare.com/v/tour-eiffel/51a2445e5019c80b56934c75,68106,91237,863,1697
91257,51add4a3498e8f3a41cc9337,https://foursquare.com/v/cour-saint%C3%A9milion/51add4a3498e8f3a41cc9337,170,213,2,4
91359,51c49fde498e3a8ec878aa5e,https://foursquare.com/v/%C3%A9glise-%C3%A9vang%C3%A9lique-de-t%C3%A9l%C3%A9graphe/51c49fde498e3a8ec878aa5e,1,1,2,1
91366,51c6e3d5498e570ec5372ebe,https://foursquare.com/v/abbaye-saintemarie-de-la-source/51c6e3d5498e570ec5372ebe,1,1,0,0
91376,51c9fe44498e023ee67f1010,https://foursquare.com/v/chapelle-sainte-bernadette-paris/51c9fe44498e023ee67f1010,1,1,0,0
91389,51ceff9b498e8c1d90f36bfa,https://foursquare.com/v/la-roseraie--parc-de-bagatellle/51ceff9b498e8c1d90f36bfa,6,7,0,1
91393,51d00318498e642faf457b07,https://foursquare.com/v/paroisse-saint-fran%C3%A7ois-dassise/51d00318498e642faf457b07,1,1,0,0
91425,51dc7f2f498ecd9da3704b6c,https://foursquare.com/v/%D0%B1%D1%83%D0%BB%D0%BE%D0%BD%D1%81%D0%BA%D0%B8%D0%B9-%D0%BB%D0%B5%D1%81/51dc7f2f498ecd9da3704b6c,4,6,0,0
91455,51ea902e498e9caed0d4bc21,https://foursquare.com/v/sous-un-arbre-/51ea902e498e9caed0d4bc21,2,2,0,1
91476,51f04509498e58df98abf05d,https://foursquare.com/v/porte-divry/51f04509498e58df98abf05d,15,21,0,0
91550,521a24ef11d2ad79a6766d58,https://foursquare.com/v/la-petite-ceinture/521a24ef11d2ad79a6766d58,17,24,1,0
91580,522362c811d29d7010cfd6fe,https://foursquare.com/v/%C3%A9glise-impulsion-paris/522362c811d29d7010cfd6fe,2,8,1,2
91644,5231c8ab11d21843d759ed6c,https://foursquare.com/v/mylenes-appartment/5231c8ab11d21843d759ed6c,2,2,0,0
91676,5238748f11d212cebd3aa748,https://foursquare.com/v/square-des-anciens-combattants-dindochine/5238748f11d212cebd3aa748,2,2,0,0
91692,523da304498edcd753f2f00c,https://foursquare.com/v/latelier-de-la-charpenterie/523da304498edcd753f2f00c,2,6,2,0
91711,523f0798498ef93345de3fc4,https://foursquare.com/v/aux-petits-annes-du-ranelagh/523f0798498ef93345de3fc4,1,1,0,0
91743,5245893b11d247b26ba0ebb7,https://foursquare.com/v/couvent-des-cordeliers-paris-idf/5245893b11d247b26ba0ebb7,9,9,0,0
91770,524b160811d22f359d8cc2bd,https://foursquare.com/v/eglise-de-scientologie--celebrity-center/524b160811d22f359d8cc2bd,2,2,0,0
91773,524bd6a311d27f3b6b1712ac,https://foursquare.com/v/fondation-hippocrene/524bd6a311d27f3b6b1712ac,4,10,0,0
91803,52507b1611d215a37f2e465d,https://foursquare.com/v/nuit-blanche/52507b1611d215a37f2e465d,4,4,0,0
91832,5256d291498eacf1d031ef9f,https://foursquare.com/v/arco-do-triunfo/5256d291498eacf1d031ef9f,7,7,0,1
91845,52584e4111d2092850a71c5b,https://foursquare.com/v/rue-thibault/52584e4111d2092850a71c5b,1,1,0,0
91860,525c23e111d2d7eaac86bcfa,https://foursquare.com/v/notre-dame-du-rosaire/525c23e111d2d7eaac86bcfa,2,2,0,0
